date,ticker,close_norm,volume_norm,returns,rsi,market_return_norm
2020-01-01,AAPL,2.3123944499637816,0.2600492271592335,-0.018352844759282363,17.337669978640236,0.010828921362051483
2020-01-01,MSFT,0.22614043948321574,-0.8367497677656865,0.018077162909629938,29.365873861664728,-0.00910253617282935
2020-01-01,GOOGL,0.7498371364688705,0.4073700023683526,0.007887733651638197,41.18714877192272,0.008126992136241552
2020-01-02,AAPL,0.1760656490189485,-0.5570731001338429,-0.02200783584199254,40.31478612156659,-0.00934381758475353
2020-01-02,MSFT,-0.9511759644653734,-0.6732045136084865,-0.03331921324667937,98.87922930323396,0.007641231244971917
2020-01-02,GOOGL,0.8196220851180016,0.5384195488993907,0.0077859811151361705,35.42401528255637,0.021923225802955536
2020-01-03,AAPL,0.6989569414995258,-1.527316057789864,-0.0012718028491733088,14.794839713190633,0.008892666573848162
2020-01-03,MSFT,-0.506379142705063,0.8995233859498576,-0.013405798989290469,0.6713186460283627,0.008821896552257208
2020-01-03,GOOGL,-1.4820361002337394,0.32951898003470464,0.013904908881470682,69.06740579793073,0.00434362753823449
2020-01-04,AAPL,-0.9123377533643651,0.7073991690066023,0.006591599130569119,7.114542951031999,0.00955738954170244
2020-01-04,MSFT,-0.48898709442333366,-0.580068992314453,-0.040984897895736234,69.31003160639717,0.006018867693500299
2020-01-04,GOOGL,-1.3439952577581005,1.9706999282347855,0.02379961439616557,5.919320672671113,-0.006987467754706791
2020-01-05,AAPL,-0.6311012387192112,-0.4184968277253244,-0.01929737410912621,17.176544258234784,-0.01428674934727157
2020-01-05,MSFT,-0.37118618936658737,1.195481333122495,-0.0135682686191501,9.2663905828816,0.00750687121214648
2020-01-05,GOOGL,1.245487496890994,-0.4638870395023242,-0.009375738067246531,33.41579703515778,0.002299972366971778
2020-01-06,AAPL,-0.35811409094111707,-1.6343281024290617,-0.02093564208823194,14.755696010704888,0.014986128442594062
2020-01-06,MSFT,-0.2538419237523237,0.39683771784108973,0.011315659157783136,11.60101570650588,0.006088879810850464
2020-01-06,GOOGL,0.35542935919165447,0.8191408717358427,0.027691877836707613,30.112801777468235,0.011506573122110229
2020-01-07,AAPL,0.09756861997448266,1.7799600945372458,0.00940836793345213,46.33950123623758,-0.007696121374115931
2020-01-07,MSFT,-2.2745670950574133,-0.2616578197667201,0.012714286570945523,57.844864222242556,0.005836808042123334
2020-01-07,GOOGL,-0.5399417970722711,-0.20111642053450868,-0.012214085922718632,1.5983031319915741,-0.004785218703951774
2020-01-08,AAPL,-0.4579572892283317,0.5165939510628129,0.0038806936740657313,99.54612677300982,-0.008513507750796038
2020-01-08,MSFT,-0.718172687613433,-1.0647805767511365,0.013873320829731344,12.950070619063991,0.0015762502317507002
2020-01-08,GOOGL,-0.10212914530146285,-1.2613174293547047,-0.033715266156634775,35.27658053417259,0.007051249120806881
2020-01-09,AAPL,-0.24815059235456519,-1.3843793619504645,-0.024417188010156635,69.87505092960475,-0.0035879734106932966
2020-01-09,MSFT,0.18691803335960944,0.8183496393259243,-0.0005083170189565435,8.826501611207016,-0.01418764783925599
2020-01-09,GOOGL,0.1748999816582887,-1.0735061298445,0.027459074870473492,36.12017343872029,0.008140213624036285
2020-01-10,AAPL,0.39024788102494945,-2.0488658655446996,0.01703187620387216,45.0880693740695,-8.292898600583078e-05
2020-01-10,MSFT,0.5288407777863872,-0.5852611891443227,0.004227084812111993,89.92143624938087,-0.0070863143890069905
2020-01-10,GOOGL,0.3485802770883404,-1.2903371974006883,-0.009799413672990132,63.648824703583585,0.010741861588453656
2020-01-11,AAPL,-0.5001584782787389,-0.7852384307971033,-0.020974693149367642,76.47286720445702,0.009303282450930673
2020-01-11,MSFT,1.5928114247264793,-0.03854260907522289,0.005581697526974377,42.32094475404041,-0.012579620295013014
2020-01-11,GOOGL,0.2412886706610881,0.4679740803718235,-0.006117523038959354,43.72154710881298,-0.006096959436758995
2020-01-12,AAPL,-0.8224575269041078,-1.8892035231124453,0.003780324562532081,80.39681513960582,-0.014664940392041565
2020-01-12,MSFT,0.3210314279089123,-0.11537169971638102,-0.012451815949663964,75.81698436571224,0.014099659380296833
